OCCUPATION_ID,FMAIN_ID,SOURCE_YEAR,SOURCE,AGE,GENDER,OCCUPATION,SCHOOL,STATUS,LITERACY,VOTER,ESTATE,REAL_ESTATE,ORIG_TOWN,ORIG_STATE,ORIG_COUNTRY,REMARKS
3973,1258,1855,C,,,Waiter,,Literate,,,,,,West Indies,,
4108,1365,1855,C,,,Barber,,Literate,,,,,,VA,,
4205,1432,1855,C,,,Laborer,,Literate,,,,,,MA,,
4208,1435,1855,C,,,Barber,,Literate,,,,,,MA,,
4538,1695,1855,C,,,Baptist clergyman,,Literate,,,,,,Virginia,,
4540,1696,1855,C,,,Blacksmith,,Literate,,,,,,VA,,
5285,2302,1855,C,,,Waiter,,Literate,,,,,,NY,,
5294,2309,1855,C,,,Mariner,,Literate,,,,,,NY,,
5320,2333,1855,C,,,Waiter,,Literate,,,,,,MO or LA,,
5330,2254,1855,C,,,Waiter,,Literate,,,,,,Virginia,,
5763,2679,1855,C,,,Laborer,,Literate,,,,,,MA,,
5872,2748,1855,C,,,Waiter,,Literate,,,,,,MA,,
6065,2886,1855,C,,,Barber,,Literate,,,,,,Virginia,,
6182,2971,1855,C,,,Laborer,,Illiterate,,,,,,VA or MD,,
6337,3080,1855,C,,,Mariner,,Illiterate,,,,,,West Indies,,
6487,3190,1855,C,,,Seaman,,Literate,,,,,,CT,,
6722,3361,1855,C,,,Laborer,,Literate,,,,,,MD or VA,,
6769,3389,1855,C,,,Trader,,Literate,,,,,,Virginia,,
6774,3393,1855,C,,,Laborer,,Literate,,,,,,VA,,
6869,3463,1855,C,,,Waiter,,Literate,,,,,,Washington D.C.,,
6979,3547,1855,C,,,Waiter,,Literate,,,,,,VA,,
7128,3663,1855,C,,,Trader,,Literate,,,,,,West Indies,,
7416,3906,1855,C,,,Barber,,Literate,,,,,,MA,,
7613,4064,1855,C,,,Waiter,,Literate,,,,,,MA,,
7694,4117,1855,C,,,Laborer,,Literate,,,,,,VA,,
7770,4178,1855,C,,,Waiter,,Literate,,,,,,MA,,
7944,4310,1855,C,,,Laborer,,Illiterate,,,,,,Washington D.C.,,
8014,4373,1855,C,,,Porter,,Literate,,,,,,MA,,
8230,4538,1855,C,,,Barber,,Literate,,,,,,FL,,
8276,4577,1855,C,,,Cook,,Literate,,,,,,CT,,
8564,4807,1855,C,,,Painter,,Literate,,,,,,MA,,
8670,4897,1855,C,,,Waiter,,Literate,,,,,,MA,,
8954,5113,1855,C,,,Mariner,,Literate,,,,,,MA,,
8963,5122,1855,C,,,Laborer,,Literate,,,,,,NY,,
8973,5131,1855,C,,,Seaman,,Literate,,,,,,Washington D.C.,,
9014,5158,1855,C,,,Mariner,,Literate,,,,,,NY,,
9276,1566,1855,C,,,Mariner,,Literate,,,,,,Pennsylvania,,
9287,5352,1855,C,,,Barber,,Literate,,,,,,MA,,
9314,5365,1855,C,,,Laborer,,Literate,,,,,,MA,,
9326,4474,1855,C,,,Waiter,,Literate,,,,,,Massachusetts,,
9353,1084,1855,C,,,Mariner,,Literate,,,,,,West Indies,,
9401,5403,1855,C,,,Barber,,Literate,,,,,,MA,,
9414,5413,1855,C,,,Mariner,,Literate,,,,,,VA,,
9416,5414,1855,C,,,Mariner,,Literate,,,,,,MA or NY,,
9448,5432,1855,C,,,Mariner,,Literate,,,,,,Washington D.C.,,
9472,5442,1855,C,,,Laborer,,Literate,,,,,,VA,,
9581,5488,1855,C,,,Trader,,Literate,,,,,,MA,,
9583,5490,1855,C,,,Mariner,,Literate,,,,,,NJ,,
9602,5503,1855,C,,,Laborer,,Literate,,,,,,MD,,
51,17,1855,C,,M,Mariner,,,,,,,,MD,,
142,37,1855,C,,M,Waiter,,,,,,,,VA,,
514,171,1855,C,,M,Waiter,,,,,,,,MA,,
648,197,1855,C,,M,Laborer,,,,,,,,Virginia,,
1055,314,1855,C,,M,Barber,,,,,,,,MA,,
1124,337,1855,C,,,Laborer,,,,,,,,MD,,
1148,343,1855,C,,,Barber,,,,,,,,MA,,
2886,807,1855,C,,,Carpenter,,,,,,,,VA,,
2962,830,1855,C,,,Tailor,,,,,,,,West Indies,,
3690,1038,1855,C,,,Barber,,,,,,,,VA,,
3769,1107,1855,C,,,Waiter,,,,,,,,PA,,
3783,1114,1855,C,,,Laborer,,,,,,,,VA,,
3806,1132,1855,C,,,Mariner,,,,,,,,West Indies,,
3873,1181,1855,C,,,Seaman,,,,,,,,MA,,
3923,1217,1855,C,,,Mariner,,,,,,,,MD,,
4001,1280,1855,C,,,Mariner,,,,,,,,PA,,
4213,1440,1855,C,,,Waiter,,,,,,,,MA,,
4270,1481,1855,C,,,Laborer,,,,,,,,VA,,
4298,1502,1855,C,,,Laborer,,,,,,,,MA,,
4307,1510,1855,C,,,Waiter,,,,,,,,Washington D.C.,,
4407,1594,1855,C,,,Laborer,,,,,,,,VA,,
4495,1660,1855,C,,,Barber,,,,,,,,VA,,
4528,1687,1855,C,,,Shoemaker,,,,,,,,MA,,
4547,1703,1855,C,,,Porter,,,,,,,,NC,,
4624,1770,1855,C,,,Laborer,,,,,,,,MD,,
4632,1777,1855,C,,,Laborer,,,,,,,,NJ,,
4691,1827,1855,C,,,Mariner,,,,,,,,West Indies,,
4727,1857,1855,C,,,Barber,,,,,,,,MA,,
4742,1868,1855,C,,,Barber,,,,,,,,MD,,
4802,1918,1855,C,,,Porter,,,,,,,,NJ,,
4861,1968,1855,C,,,Laborer,,,,,,,,MA,,
5046,2108,1855,C,,,Barber,,,,,,,,VA,,
5163,2199,1855,C,,,Laborer,,,,,,,,CT,,
5180,2214,1855,C,,,Laborer,,,,,,,,MA,,
5187,2220,1855,C,,,Laborer,,,,,,,,VA,,
5204,2233,1855,C,,,Laborer,,,,,,,,PA,,
5223,2250,1855,C,,,Gentleman,,,,,,,,VA,,
5232,2257,1855,C,,,Laborer,,,,,,,,MA,,
5282,2299,1855,C,,,Mariner,,,,,,,,PA,,
5422,2413,1855,C,,,Teamster,,,,,,,,NY,,
5427,2417,1855,C,,,Trader,,,,,,,,PA,,
5512,2483,1855,C,,,Barber,,,,,,,,MA,,
5551,2514,1855,C,,,Seaman,,,,,,,,NY,,
5574,2534,1855,C,,,Laborer,,,,,,,,VA,,
5577,2536,1855,C,,,Laborer,,,,,,,,PA,,
5908,2775,1855,C,,,Laborer,,,,,,,,NC,,
6042,2871,1855,C,,,Boarding house,,,,,,,,VA,,
6142,2943,1855,C,,,Laborer,,,,,,,,VA,,
6302,3058,1855,C,,,Waiter,,,,,,,,DE,,
6330,3074,1855,C,,,Mariner,,,,,,,,NY,,
6510,3206,1855,C,,,Mariner,,,,,,,,West Indies,,
6525,3216,1855,C,,,Laborer,,,,,,,,VA,,
6702,3345,1855,C,,,Laborer,,,,,,,,VA,,
6719,3359,1855,C,,,Waiter,,,,,,,,VA,,
6814,3425,1855,C,,,Mariner,,,,,,,,VA,,
6866,3462,1855,C,,,Porter,,,,,,,,NY,,
7053,3607,1855,C,,,Barber,,,,,,,,VA,,
7105,3644,1855,C,,,Barber,,,,,,,,VA,,
7152,3686,1855,C,,,Laborer,,,,,,,,MD,,
7167,3701,1855,C,,,Blacksmith,,,,,,,,MA,,
7169,3703,1855,C,,,Laborer,,,,,,,,NY,,
7213,3733,1855,C,,,Tailor,,,,,,,,GA,,
7220,3740,1855,C,,,Laborer,,,,,,,,MD,,
7241,3758,1855,C,,,Waiter,,,,,,,,NJ,,
7246,3762,1855,C,,,Waiter,,,,,,,,NY,,
7267,3779,1855,C,,,Saloon,,,,,,,,MD,,
7345,3848,1855,C,,,Mariner,,,,,,,,ME,,
7550,4017,1855,C,,,Waiter,,,,,,,,VA,,
7728,4146,1855,C,,,Waiter,,,,,,,,VA,,
7988,4351,1855,C,,,Tailor,,,,,,,,MA,,
8032,4389,1855,C,,,Baptist clergyman,,,,,,,,NY,,
8127,4461,1855,C,,,Waiter,,,,,,,,VA,,
8216,4529,1855,C,,,Laborer,,,,,,,,VA,,
8220,4531,1855,C,,,Printer,,,,,,,,VA,,
8268,4570,1855,C,,,Laborer,,,,,,,,MD,,
8279,4580,1855,C,,,Cook,,,,,,,,West Indies,,
8435,4714,1855,C,,,Laborer,,,,,,,,Washington D.C.,,
8502,4759,1855,C,,,Mariner,,,,,,,,MA,,
8526,4779,1855,C,,,Painter,,,,,,,,VA,,
8644,4875,1855,C,,,Mariner,,,,,,,,PA,,
8687,4909,1855,C,,,Barber,,,,,,,,VA,,
8696,4916,1855,C,,,Mariner,,,,,,,,West Indies,,
8769,4972,1855,C,,,Mariner,,,,,,,,Dutch Colony,,
8776,4978,1855,C,,,Barber,,,,,,,,MA,,
8820,5009,1855,C,,,Waiter,,,,,,,,VA,,
8843,5026,1855,C,,,Laborer,,,,,,,,VA,,
8907,5075,1855,C,,,Barber,,,,,,,,MA,,
8935,5101,1855,C,,,Trader,,,,,,,,VA,,
8953,5112,1855,C,,,Laborer,,,,,,,,PA,,
8958,5117,1855,C,,,Waiter,,,,,,,,MA,,
8996,5146,1855,C,,,Laborer,,,,,,,,MD,,
9023,5166,1855,C,,,Seaman,,,,,,,,VA or DC,,
9612,5510,1855,C,,,Seaman,,,,,,,,NY,,
9614,5512,1855,C,,,Painter,,,,,,,,MA,,
9616,5514,1855,C,,,Seaman,,,,,,,,DE,,
9617,5515,1855,C,,,Barber,,,,,,,,MA,,
9620,5517,1855,C,,,Servant,,,,,,,,MA,,
9621,5518,1855,C,,,Servant,,,,,,,,VA,,
9622,5519,1855,C,,,Servant,,,,,,,,PA,,
9623,5520,1855,C,,,Servant,,,,,,,,MA,,
9624,5521,1855,C,,,Seaman,,,,,,,,MA,,
9625,5522,1855,C,,,Seaman,,,,,,,,PA,,
9626,5523,1855,C,,,Laborer,,,,,,,,MA,,
9627,5524,1855,C,,,Seaman,,,,,,,,Washington D.C.,,
9628,5526,1855,C,,,Seaman,,,,,,,,PA,,
9629,5527,1855,C,,,Seaman,,,,,,,,CT,,
9630,5528,1855,C,,,Seaman,,,,,,,,NY,,
9634,5532,1855,C,,,Seaman,,,,,,,,MD,,
9636,5534,1855,C,,,Seaman,,,,,,,,West Indies,,
9642,5539,1855,C,,,Seaman,,,,,,,,MD,,
9643,5540,1855,C,,,Seaman,,,,,,,,MA,,
9644,5541,1855,C,,,Seaman,,,,,,,,CT,,
9646,5542,1855,C,,,Seaman,,,,,,,,NY,,
9650,5545,1855,C,,,Seaman,,,,,,,,Washington D.C.,,
9652,5546,1855,C,,,Seaman,,,,,,,,ME,,
9654,5548,1855,C,,,Seaman,,,,,,,,West Indies,,
9655,5549,1855,C,,,Seaman,,,,,,,,West Indies,,
9656,5550,1855,C,,,Seaman,,,,,,,,NY,,
9657,5551,1855,C,,,Seaman,,,,,,,,NY,,
9661,5553,1855,C,,,Seaman,,,,,,,,MA,,
9662,5554,1855,C,,,Seaman,,,,,,,,VA,,
9663,5555,1855,C,,,Seaman,,,,,,,,Washington D.C.,,
9664,5556,1855,C,,,Seaman,,,,,,,,SC,,
9666,5558,1855,C,,,Seaman,,,,,,,,PA,,
9668,5560,1855,C,,,Saloon,,,,,,,,MD,,
9671,5563,1855,C,,,Seaman,,,,,,,,PA,,
9673,5565,1855,C,,,Seaman,,,,,,,,RI,,
9674,5567,1855,C,,,Seaman,,,,,,,,NY,,
9675,5568,1855,C,,,Musician,,,,,,,,NY,,
9677,5570,1855,C,,,Barber,,,,,,,,NY,,
9680,5572,1855,C,,,Seaman,,,,,,,,MA,,
9681,5573,1855,C,,,Barber,,,,,,,,MD,,
9683,5575,1855,C,,,Seaman,,,,,,,,MD,,
9693,5581,1855,C,,,Mariner,,,,,,,,PA,,
9696,5583,1855,C,,,Mariner,,,,,,,,Bermuda,,
9705,5587,1855,C,,,Mariner,,,,,,,,East Indies,,
9706,5588,1855,C,,,Boarding house,,,,,,,,MD,,
9718,5594,1855,C,,,Carpenter,,,,,,,,VA,,
9720,5595,1855,C,,,Laborer,,,,,,,,MA,,
9725,5599,1855,C,,,Mariner,,,,,,,,West Indies,,
9729,5601,1855,C,,,Barber,,,,,,,,MA,,
9731,5602,1855,C,,,Clothing,,,,,,,,PA,,
9734,5605,1855,C,,,Musician,,,,,,,,NY,,
9735,5606,1855,C,,,Tailor,,,,,,,,VA,,
9737,5608,1855,C,,,Boarding house,,,,,,,,NY,,
9741,5611,1855,C,,,Mariner,,,,,,,,MA,,
9745,5613,1855,C,,,Mariner,,,,,,,,MD,,
9747,5615,1855,C,,,Mariner,,,,,,,,West Indies,,
9748,5616,1855,C,,,Mariner,,,,,,,,West Indies,,
9749,5617,1855,C,,,Farmer,,,,,,,,MA,,
9753,5619,1855,C,,,Servant,,,,,,,,PA,,
9754,5620,1855,C,,,Servant,,,,,,,,West Indies,,
9760,5623,1855,C,,,Cook,,,,,,,,VA,,
9769,5629,1855,C,,,Waiter,,,,,,,,NC,,
9773,5631,1855,C,,,Laborer,,,,,,,,NJ,,
9775,5633,1855,C,,,Cook,,,,,,,,Washington D.C.,,
9778,5636,1855,C,,,Porter,,,,,,,,VA,,
9787,5641,1855,C,,,Barber,,,,,,,,PA,,
9794,5645,1855,C,,,Waiter,,,,,,,,New York,,
9796,5647,1855,C,,,Barber,,,,,,,,MA,,
9797,5648,1855,C,,,Barber,,,,,,,,Washington D.C.,,
9801,5650,1855,C,,,Engineer,,,,,,,,VA,,
9817,5655,1855,C,,,Seaman,,,,,,,,NY,,
9819,5657,1855,C,,,Trader,,,,,,,,MD,,
9821,5659,1855,C,,,Clerk,,,,,,,,MD,,
9822,5660,1855,C,,,Laborer,,,,,,,,VA,,
9823,5661,1855,C,,,Laborer,,,,,,,,VA,,
9825,5663,1855,C,,,Hackman,,,,,,,,MA,,
9841,5666,1855,C,,,Waiter,,,,,,,,VA,,
9843,5667,1855,C,,,Mariner,,,,,,,,Virginia,,
9844,5668,1855,C,,,Engineer,,,,,,,,PA,,
9849,5669,1855,C,,,Waiter,,,,,,,,NY,,
9850,5670,1855,C,,,Waiter,,,,,,,,New York,,
9859,5671,1855,C,,,Mariner,,,,,,,,MA,,
9862,5673,1855,C,,,Laborer,,,,,,,,PA,,
9865,5675,1855,C,,,Barber,,,,,,,,ME,,
9868,5676,1855,C,,,Laborer,,,,,,,,DE,,
9871,5678,1855,C,,,Barber,,,,,,,,MA,,
9874,5681,1855,C,,,Mariner,,,,,,,,Pennsylvania,,
9875,5682,1855,C,,,Waiter,,,,,,,,Washington D.C.,,
9882,5683,1855,C,,,Barber,,,,,,,,MA,,
9885,5685,1855,C,,,Laborer,,,,,,,,MD,,
9889,5687,1855,C,,,Barber,,,,,,,,MD,,
9892,5689,1855,C,,,Mariner,,,,,,,,MA,,
9896,5693,1855,C,,,Mariner,,,,,,,,NY,,
9898,5694,1855,C,,,Mariner,,,,,,,,Nova Scotia,,
9909,5696,1855,C,,,Laborer,,,,,,,,SC,,
9912,5698,1855,C,,,Laborer,,,,,,,,NY,,
9913,5699,1855,C,,,Mariner,,,,,,,,MA,,
9916,5701,1855,C,,,Barber,,,,,,,,MA,,
9928,5705,1855,C,,,Mariner,,,,,,,,VA,,
9929,5706,1855,C,,,Mariner,,,,,,,,VA,,
9931,5708,1855,C,,,Laborer,,,,,,,,VA,,
9932,5709,1855,C,,,Laborer,,,,,,,,VA,,
9934,5710,1855,C,,,Mariner,,,,,,,,West Indies,,
9939,5714,1855,C,,,Mariner,,,,,,,,NJ,,
9944,5717,1855,C,,,Laborer,,,,,,,,PA,,
9946,5719,1855,C,,,Laborer,,,,,,,,NJ,,
9947,5720,1855,C,,,Porter,,,,,,,,NJ,,
9951,5722,1855,C,,,Lecturer,,,,,,,,VA,,
9954,5723,1855,C,,,Clerk,,,,,,,,West Indies,,
9958,5725,1855,C,,,Barber,,,,,,,,MA,,
9961,5728,1855,C,,,Laborer,,,,,,,,VA,,
9967,5730,1855,C,,,Waiter,,,,,,,,MD,,
9968,5731,1855,C,,,Mariner,,,,,,,,MA,,
9972,5734,1855,C,,,Farmer,,,,,,,,MA,,
9975,5735,1855,C,,,Bartender,,,,,,,,MA,,
9976,5736,1855,C,,,Waiter,,,,,,,,MA,,
9992,5739,1855,C,,,Laborer,,,,,,,,MD,,
9994,5740,1855,C,,,Laborer,,,,,,,,VA,,
9999,5743,1855,C,,,Laborer,,,,,,,,MA,,
10005,5745,1855,C,,,Barber,,,,,,,,VA,,
10008,5746,1855,C,,,Barber,,,,,,,,MA,,
10011,5747,1855,C,,,Mariner,,,,,,,,MA,,
10012,5748,1855,C,,,Mariner,,,,,,,,RI,,
10019,5751,1855,C,,,Barber,,,,,,,,ME,,
10023,5753,1855,C,,,Mariner,,,,,,,,MA,,
10026,5755,1855,C,,,Carpenter,,,,,,,,VA,,
10031,5756,1855,C,,,Waiter,,,,,,,,MA,,
10035,5759,1855,C,,,Waiter,,,,,,,,MD,,
10036,5760,1855,C,,,Mariner,,,,,,,,NY,,
10037,5761,1855,C,,,Mariner,,,,,,,,MD,,
10041,5765,1855,C,,,Barber,,,,,,,,British Provinc,,
10043,5767,1855,C,,,Mariner,,,,,,,,MD,,
10047,5769,1855,C,,,Mariner,,,,,,,,MD,,
10049,5770,1855,C,,,Mariner,,,,,,,,ME,,
10051,5771,1855,C,,,Mariner,,,,,,,,PA,,
10055,5773,1855,C,,,Waiter,,,,,,,,VA,,
10056,5774,1855,C,,,Laborer,,,,,,,,VA,,
10063,5779,1855,C,,,Mariner,,,,,,,,VA,,
10069,5782,1855,C,,,Barber,,,,,,,,MA,,
10071,5784,1855,C,,,Carpenter,,,,,,,,PA,,
10075,5785,1855,C,,,Mariner,,,,,,,,DE,,
10076,5786,1855,C,,,Waiter,,,,,,,,VA,,
10077,5787,1855,C,,,Mariner,,,,,,,,MD,,
10078,5788,1855,C,,,Laborer,,,,,,,,Maryland,,
10079,5789,1855,C,,,Barber,,,,,,,,VA,,
10080,5790,1855,C,,,Barber,,,,,,,,VA,,
10085,5791,1855,C,,,Barber,,,,,,,,MA,,
10087,5792,1855,C,,,Laborer,,,,,,,,MD,,
10093,5795,1855,C,,,Laborer,,,,,,,,NH,,
10098,5797,1855,C,,,Laborer,,,,,,,,MA,,
10099,5798,1855,C,,,Mariner,,,,,,,,NY,,
10102,5800,1855,C,,,Waiter,,,,,,,,VA,,
10113,5805,1855,C,,,Laborer,,,,,,,,PA,,
10131,5809,1855,C,,,Waiter,,,,,,,,MA,,
10140,5810,1855,C,,,Mariner,,,,,,,,DE,,
10143,5812,1855,C,,,Gentleman,,,,,,,,MA,,
10145,5814,1855,C,,,Barber,,,,,,,,NH,,
10151,5815,1855,C,,,Laborer,,,,,,,,MA,,
10152,5816,1855,C,,,Barber,,,,,,,,MA,,
10155,5818,1855,C,,,Barber,,,,,,,,NY,,
10160,5820,1855,C,,,Mariner,,,,,,,,MA,,
10164,5823,1855,C,,,Laborer,,,,,,,,MA,,
10188,5827,1855,C,,,Lecturer,,,,,,,,KY,,
10189,5828,1855,C,,,Barber,,,,,,,,MA,,
10190,5829,1855,C,,,Mariner,,,,,,,,SC,,
10192,5830,1855,C,,,Laborer,,,,,,,,VA,,
10196,5831,1855,C,,,Mariner,,,,,,,,West Indies,,
10204,5837,1855,C,,,Servant,,,,,,,,RI,,
10211,5838,1855,C,,,Barber,,,,,,,,NY,,
10213,5839,1855,C,,,Laborer,,,,,,,,MA,,
10223,5840,1855,C,,,Barber,,,,,,,,MA,,
10228,5842,1855,C,,,Laborer,,,,,,,,VA,,
10233,5845,1855,C,,,Servant,,,,,,,,MD,,
10238,5848,1855,C,,,Barber,,,,,,,,VA,,
10239,5849,1855,C,,,Barber,,,,,,,,VA,,
10240,5850,1855,C,,,Laborer,,,,,,,,SC,,
10242,5851,1855,C,,,Mariner,,,,,,,,VA,,
10250,5858,1855,C,,,Barber,,,,,,,,VA,,
10252,5859,1855,C,,,Tailor,,,,,,,,NY,,
10265,5566,1855,C,,,Mariner,,,,,,,,MA,,
10266,5866,1855,C,,,Mariner,,,,,,,,Washington D.C.,,
10268,5868,1855,C,,,Hairdresser,,,,,,,,MD,,
10279,5878,1855,C,,,Waiter,,,,,,,,VA,,
10282,5880,1855,C,,,Tailor,,,,,,,,MA,,
10285,5883,1855,C,,,Sailor,,,,,,,,NJ,,
10288,5885,1855,C,,,Waiter,,,,,,,,VA,,
10290,5887,1855,C,,,Barber,,,,,,,,MA,,
10294,5890,1855,C,,,Waiter,,,,,,,,PA,,
10295,5891,1855,C,,,Tailor,,,,,,,,VA,,
10317,5913,1855,C,,,Seaman,,,,,,,,VA,,
10542,3071,1855,C,,,Mariner,,,,,,,,Virginia,,
497,165,1860,C,,F,Laundress,,,L,,,,,MA,,
1492,436,1860,C,,,Printer,,,,,,,,MA,,
1775,498,1860,C,,,Servant,,,I,,,,,MD,,
2024,563,1860,C,,,Cook,,,,,,,,British Provinc,,
3703,1049,1860,C,,,Minister,,,,,,,,MD,,
3725,1070,1860,C,,,Domestic,,,,,,,,MA,,
3730,1074,1860,C,,,Domestic,,,,,,,,NJ,,
3753,1095,1860,C,,,Domestic,,,,,,,,MA,,
3906,1205,1860,C,,,Tailor,,,,,,,,MA,,
3950,1241,1860,C,,,Domestic,,,,,,,,PA,,
3967,1253,1860,C,,,Servant,,,,,,,,CT,,
4027,1301,1860,C,,,Laundress,,,,,,,,MD,,
4087,1349,1860,C,,,Domestic,,,,,,,,MA,,
4152,1392,1860,C,,,Domestic,,Illiterate,,,,,,MD,,
4177,1409,1860,C,,,Laundress,,,,,,,,MD,,
4252,1470,1860,C,,,Laundress,,,,,,,,NY,,
4267,1479,1860,C,,,Cook,,,,,,,,CT,,
4279,1486,1860,C,,,Domestic,,,,,,,,CT,,
4375,1565,1860,C,,,Servant,,,,,,,,PA,,
4469,1639,1860,C,,,Domestic,,,,,,,,MD,,
4489,1655,1860,C,,,Domestic,,,,,,,,NY,,
4530,1688,1860,C,,,Domestic,,,,,,,,NY,,
4544,1700,1860,C,,,Domestic,,,,,,,,GA,,
4568,1717,1860,C,,,Servant,,,,,,,,MA,,
4644,1785,1860,C,,,Servant,,,,,,,,MA,,
4744,1870,1860,C,,,Seamstress,,,,,,,,MD,,
4908,2005,1860,C,,,Domestic,,Illiterate,,,,,,Massachusetts,,
4909,2006,1860,C,,,Domestic,,Illiterate,,,,,,MA,,
4976,2055,1860,C,,,Domestic,,,,,,,,MA,,
5112,2159,1860,C,,,Domestic,,,,,,,,PA,,
5186,2219,1860,C,,,Domestic,,,,,,,,MA,,
5308,2321,1860,C,,,Domestic,,,,,,,,MA,,
5343,2352,1860,C,,,Domestic,,,,,,,,VA,,
5371,2374,1860,C,,,Domestic,,,,,,,,PA,,
5419,2410,1860,C,,,Domestic,,,,,,,,CT,,
5475,2452,1860,C,,,Domestic,,,,,,,,PA or NJ,,
5525,2494,1860,C,,,Domestic,,Illiterate,,,,,,MA,,
5536,2502,1860,C,,,Domestic,,,,,,,,PA or MD,,
5570,2530,1860,C,,,Domestic,,,,,,,,MA,,
5572,2532,1860,C,,,Domestic,,,,,,,,VA,,
5627,2575,1860,C,,,Physician,,,,,,,,MD,,
5675,2614,1860,C,,,Domestic,,,,,,,,MA,,
5691,2628,1860,C,,,Servant,,,,,,,,ME,,
5772,2684,1860,C,,,Servant,,Illiterate,,,,,,VA,,
5841,2726,1860,C,,,Domestic,,,,,,,,MA,,
5946,2802,1860,C,,,Barber,,,,,,,,NY,,
5977,2823,1860,C,,,Laundress,,,,,,,,MA,,
6046,2873,1860,C,,,Lady,,,,,,,,MD,,
6125,2929,1860,C,,,Laundress,,Illiterate,,,,,,VA,,
6170,2959,1860,C,,,Domestic,,,,,,,,ME,,
6171,2960,1860,C,,,Domestic,,,,,,,,Maine,,
6181,2970,1860,C,,,Tailor,,,,,,,,MA,,
6283,3042,1860,C,,,Laundress,,,,,,,,NH,,
6359,3098,1860,C,,,Servant,,Illiterate,,,,,,PA,,
6382,3114,1860,C,,,Laundress,,,,,,,,MA,,
6444,3156,1860,C,,,Domestic,,,,,,,,MD,,
6492,3193,1860,C,,,Domestic,,,,,,,,MA,,
6493,3194,1860,C,,,Domestic,,,,,,,,MA,,
6577,3251,1860,C,,,Barber,,,,,,,,VA,,
6594,3263,1860,C,,,Domestic,,,,,,,,NJ,,
6640,3298,1860,C,,,Cook,,,,,,,,MA,,
6678,3329,1860,C,,,Laundress,,,,,,,,VA,,
6734,3367,1860,C,,,Laundress,,,,,,,,MA,,
6875,3468,1860,C,,,Domestic,,,,,,,,RI,,
6965,3540,1860,C,,,Domestic,,,,,,,,DE,,
6976,3544,1860,C,,,Domestic,,,,,,,,VA,,
7022,3584,1860,C,,,Domestic,,,,,,,,PA,,
7033,3592,1860,C,,,Domestic,,,,,,,,MA,,
7138,3673,1860,C,,,Servant,,Illiterate,,,,,,MD,,
7139,3674,1860,C,,,Servant,,Illiterate,,,,,,MD,,
7264,3777,1860,C,,,Servant,,,,,,,,MA,,
7370,3869,1860,C,,,Domestic,,,,,,,,MA,,
7431,3920,1860,C,,,Dressmaker,,,,,,,,MA,,
7453,3935,1860,C,,,Domestic,,,,,,,,MA,,
7530,3998,1860,C,,,Servant,,,,,,,,MA,,
7628,4075,1860,C,,,Domestic,,,,,,,,MA,,
7701,4123,1860,C,,,Domestic,,,,,,,,MD,,
7704,4126,1860,C,,,Domestic,,,,,,,,RI,,
7706,4128,1860,C,,,Servant,,Illiterate,,,,,,VA,,
7717,4138,1860,C,,,Domestic,,,,,,,,MA,,
7779,4185,1860,C,,,Servant,,,,,,,,PA,,
7873,4256,1860,C,,,Laborer,,Illiterate,,,,,,Nova Scotia,,
7974,4338,1860,C,,,Domestic,,,,,,,,SC,,
7999,4361,1860,C,,,Laundress,,,,,,,,MA,,
8188,4507,1860,C,,,Domestic,,,,,,,,MA,,
8212,4525,1860,C,,,Servant,,Illiterate,,,,,,DE,,
8373,4659,1860,C,,,Domestic,,,,,,,,MA,,
8380,4666,1860,C,,,Cook,,,,,,,,MD,,
8428,4709,1860,C,,,Servant,,,,,,,,PA,,
8478,4738,1860,C,,,Domestic,,Illiterate,,,,,,Virginia,,
8479,4739,1860,C,,,Domestic,,,,,,,,VA,,
8496,4754,1860,C,,,Laundress,,,,,,,,NH,,
8543,4790,1860,C,,,Domestic,,,,,,,,VA,,
8603,4839,1860,C,,,Dressmaker,,,,,,,,VA,,
8629,4861,1860,C,,,Barber,,,,,,,,MA,,
8631,4863,1860,C,,,Domestic,,,,,,,,MA,,
8641,4872,1860,C,,,Laborer,,,,,,,,MA,,
8650,4881,1860,C,,,Laborer,,,,,,,,PA,,
8656,4887,1860,C,,,Mariner,,,,,,,,Washington D.C.,,
8705,4924,1860,C,,,Laborer,,,,,,,,MD,,
8731,4945,1860,C,,,Jobber,,,,,,,,MA,,
8743,4955,1860,C,,,Servant,,,,,,,,MA,,
8755,4962,1860,C,,,Domestic,,,,,,,,MD,,
8758,4964,1860,C,,,Domestic,,,,,,,,MA,,
8774,4976,1860,C,,,Barber,,,,,,,,VA,,
8789,4988,1860,C,,,Waiter,,,,,,,,MA,,
8910,5078,1860,C,,,Domestic,,,,,,,,MA,,
8921,5088,1860,C,,,Hairdresser,,,,,,,,MA,,
8936,5102,1860,C,,,Domestic,,,,,,,,MA,,
8962,5121,1860,C,,,Carpenter,,Illiterate,,,,,,MA,,
9155,5253,1860,C,,,Servant,,Illiterate,,,,,,PA,,
9211,5301,1860,C,,,Laborer,,,,,,,,VA,,
9259,5339,1860,C,,,Servant,,Illiterate,,,,,,Virginia,,
9502,5454,1860,C,,,Jobber,,Illiterate,,,,,,MD,,
9506,5457,1860,C,,,Jobber,,Illiterate,,,,,,MD,,
9548,5470,1860,C,,,Laborer,,Illiterate,,,,,,NY,,
239,73,1860,C,,M,Servant,,Literate,,,,,,MD,,
